CouLo_Name,CouPC_PostCode
Santo Aleixo,7450-236
Santo Aleixo,7450-237
Santo Aleixo,7450-238
Santo Aleixo,7450-239
Santo Aleixo,7450-240
Santo Aleixo,7450-241
Santo Aleixo,7450-242
Santo Aleixo,7450-243
Santo Aleixo da Restauração,7875-101
Santo Aleixo da Restauração,7875-102
Santo Aleixo da Restauração,7875-103
Santo Aleixo da Restauração,7875-104
Santo Aleixo da Restauração,7875-105
Santo Aleixo da Restauração,7875-106
Santo Aleixo da Restauração,7875-150
Santo Aleixo da Restauração,7875-151
Santo Aleixo da Restauração,7875-152
Santo Aleixo da Restauração,7875-153
Santo Aleixo da Restauração,7875-154
Santo Aleixo da Restauração,7875-155
Santo Aleixo da Restauração,7875-156
Santo Aleixo da Restauração,7875-157
Santo Aleixo da Restauração,7875-158
Santo Aleixo da Restauração,7875-159
Santo Aleixo da Restauração,7875-160
Santo Aleixo da Restauração,7875-161
Santo Aleixo da Restauração,7875-162
Santo Aleixo da Restauração,7875-163
Santo Aleixo da Restauração,7875-164
Santo Aleixo da Restauração,7875-165
Santo Aleixo da Restauração,7875-166
Santo Aleixo da Restauração,7875-167
Santo Aleixo da Restauração,7875-168
Santo Aleixo da Restauração,7875-169
Santo Aleixo da Restauração,7875-170
Santo Aleixo da Restauração,7875-171
Santo Aleixo da Restauração,7875-172
Santo Aleixo da Restauração,7875-173
Santo Aleixo da Restauração,7875-174
Santo Aleixo da Restauração,7875-175
Santo Aleixo da Restauração,7875-176
Santo Aleixo da Restauração,7875-177
Santo Aleixo da Restauração,7875-178
Santo Aleixo da Restauração,7875-179
Santo Aleixo da Restauração,7875-180
Santo Aleixo da Restauração,7875-181
Santo Aleixo da Restauração,7875-182
Santo Aleixo da Restauração,7875-183
Santo Aleixo da Restauração,7875-184
Santo Aleixo da Restauração,7875-185
Santo Aleixo de Além-Tamega,4870-251
Santo Aleixo de Além-Tamega,4870-252
Santo Aleixo de Além-Tamega,4870-253
Santo Amador,7875-201
Santo Amador,7875-202
Santo Amador,7875-203
Santo Amador,7875-204
Santo Amador,7875-205
Santo Amador,7875-250
Santo Amador,7875-251
Santo Amador,7875-252
Santo Amador,7875-253
Santo Amador,7875-254
Santo Amador,7875-255
Santo Amador,7875-256
Santo Amador,7875-257
Santo Amador,7875-258
Santo Amador,7875-259
Santo Amador,7875-260
Santo Amador,7875-261
Santo Amador,7875-262
Santo Amador,7875-263
Santo Amador,7875-264
Santo Amador,7875-265
Santo Amador,7875-266
Santo Amador,7875-267
Santo Amador,7875-268
Santo Amador,7875-269
Santo Amaro,7470-155
Santo Amaro,9940-151
Santo Amaro,9940-152
Santo Amaro,9940-153
Santo Amaro,9940-154
Santo Amaro,9940-155
Santo Amaro,9940-156
Santo Amaro,9940-157
Santo Amaro,9940-171
Santo Amaro,9940-172
Santo Amaro,9940-173
Santo Amaro,9940-174
Santo Amaro,9940-175
Santo Amaro,9940-176
Santo Amaro,9940-177
Santo Amaro,9940-178
Santo Amaro,9940-179
Santo Amaro,9940-180
Santo Amaro,9940-181
Santo Amaro,9940-182
Santo Amaro,9940-183
Santo Amaro,9940-184
Santo Amaro,9940-185
Santo Amaro,9940-190
Santo Amaro,9940-191
Santo Amaro,9800-301
Santo Amaro,9800-302
Santo Amaro,9800-303
Santo Amaro,9800-304
Santo Amaro,9800-305
Santo Amaro,9800-306
Santo Amaro,9800-307
Santo Amaro,9800-308
Santo Amaro,9800-309
Santo Amaro,9800-321
Santo Amaro,9800-322
Santo Amaro,9800-323
Santo Amaro,9800-324
Santo Amaro,9800-325
Santo Amaro,9800-326
Santo Amaro,9800-327
Santo Amaro,9800-328
Santo Amaro,9800-329
Santo Amaro,9800-330
Santo Amaro,9800-331
Santo Amaro,9800-332
Santo Amaro,9800-333
Santo Amaro,9800-334
Santo Amaro,9800-335
Santo Amaro,9800-336
Santo Amaro,9800-337
Santo Amaro,9800-338
Santo Amaro,9800-339
Santo Amaro,9800-340
Santo Amaro,9800-341
Santo Amaro,9800-342
Santo Amaro,9800-343
Santo Amaro,9800-344
Santo Amaro,9800-345
Santo Amaro,9800-346
Santo Amaro,9800-347
Santo Amaro,9800-348
Santo Amaro,9800-370
Santo Amaro,5155-651
Santo Amaro,5155-652
Santo Amaro,5155-653
Santo Amaro,5155-654
Santo Amaro,5155-655
Santo Amaro,5155-656
Santo Amaro,5155-657
Santo Amaro,5155-658
Santo Amaro,5155-659
Santo Amaro,5155-660
Santo Amaro,5155-661
Santo Amaro,5155-662
Santo Amaro,5155-663
Santo Amaro,5155-664
Santo Amaro,5155-665
Santo Amaro,5155-666
Santo Amaro,5155-667
Santo Amaro,5155-668
Santo Amaro,5155-669
Santo Amaro,5155-670
Santo Amaro,5155-671
Santo Amaro,5155-672
Santo Amaro,5155-673
Santo Amaro,5155-674
Santo Amaro,5155-675
Santo André,5470-450
Santo André,7500-011
Santo André,7500-012
Santo André,7500-013
Santo André,7500-014
Santo André,7500-015
Santo André,7500-016
Santo André,7500-017
Santo André,7500-018
Santo André,7500-019
Santo André,7500-020
Santo André,7500-021
Santo André,7500-022
Santo André,7500-023
Santo André,7500-024
Santo André,7500-025
Santo André,7500-026
Santo André,7500-027
Santo André,7500-028
Santo André,7500-029
Santo André,7500-030
Santo André,7500-031
Santo André,7500-032
Santo André,7500-033
Santo André,7500-034
Santo André,7500-035
Santo André,7500-036
Santo André,7500-037
Santo André,7500-038
Santo André,7500-039
Santo André,7500-040
Santo André,7500-041
Santo André,7500-042
Santo André,7500-043
Santo André,7500-044
Santo André,7500-045
Santo André,7500-046
Santo André,7500-047
Santo André,7500-048
Santo André,7500-049
Santo André,7500-050
Santo André,7500-051
Santo André,7500-052
Santo André,7500-053
Santo André,7500-054
Santo André,7500-055
Santo André,7500-056
Santo André,7500-057
Santo André,7500-058
Santo André,7500-059
Santo André,7500-060
Santo André,7500-061
Santo André,7500-062
Santo André,7500-100
Santo André,7500-110
Santo André,7500-120
Santo André,7500-130
Santo André,7500-140
Santo André,7500-150
Santo André,7500-160
Santo André,7500-170
Santo André,7500-180
Santo André,7500-190
Santo André,7500-200
Santo André,7500-210
Santo André,7500-220
Santo André,2830-136
Santo André,2830-111
Santo André,2830-112
Santo André,2830-113
Santo André,2830-114
Santo André,2830-115
Santo André,2830-116
Santo André,2830-117
Santo André,2830-118
Santo André,2830-119
Santo André,2830-120
Santo André,2830-121
Santo André,2830-122
Santo André,2830-123
Santo André,2830-124
Santo André,2830-125
Santo André,2830-126
Santo André,2830-127
Santo André,2830-128
Santo André,2830-129
Santo André,2830-153
Santo André,2830-154
Santo André,2830-155
Santo André,2830-156
Santo André,2830-157
Santo André,2830-158
Santo André,2830-159
Santo André,2830-160
Santo André,2830-161
Santo André,2830-162
Santo André,2830-163
Santo André,2830-164
Santo André,2830-165
Santo André,2830-166
Santo André,2830-167
Santo André,2830-168
Santo André,2830-169
Santo André,2830-170
Santo André,2830-171
Santo André,2830-172
Santo André,2830-173
Santo André,2830-174
Santo André,2830-175
Santo André,2830-176
Santo André,2830-177
Santo André,2830-178
Santo André,2830-179
Santo André,2830-180
Santo André,2830-181
Santo André,2830-182
Santo André,2830-183
Santo André,2830-184
Santo André,2830-185
Santo André,2830-186
Santo André,2830-187
Santo André,2830-191
Santo André,2830-192
Santo André,2830-193
Santo André,2830-194
Santo André,2830-195
Santo André,2830-196
Santo André,2830-197
Santo André,2830-198
Santo André,2830-199
Santo André,2830-200
Santo André,2830-201
Santo André,2830-202
Santo André,2830-203
Santo André,2830-204
Santo André,2830-205
Santo André,2830-206
Santo André,2830-207
Santo André,2830-208
Santo André,2830-209
Santo André,2830-210
Santo André,2830-211
Santo André,2830-212
Santo André,2830-213
Santo André,2830-214
Santo André,2830-215
Santo André,2830-216
Santo André,2830-217
Santo André,2830-218
Santo André,2830-219
Santo André,2830-220
Santo André,2830-221
Santo André,2830-222
Santo André,2830-223
Santo André,2830-224
Santo André,2830-225
Santo André,2830-226
Santo André,2830-227
Santo André,2830-228
Santo André,2830-229
Santo André,2830-230
Santo André,2830-231
Santo André,2830-232
Santo André,2830-233
Santo André,2830-234
Santo André,2830-235
Santo André,2830-236
Santo André,2830-237
Santo André,2830-238
Santo André,2830-239
Santo André,2830-240
Santo André,2830-241
Santo André,2830-242
Santo André,2830-243
Santo André,2830-244
Santo André das Tojeiras,6000-640
Santo André das Tojeiras,6000-641
Santo André das Tojeiras,6000-642
Santo André das Tojeiras,6000-643
Santo André das Tojeiras,6000-645
Santo André das Tojeiras,6000-646
Santo André das Tojeiras,6000-647
Santo André das Tojeiras,6000-648
Santo André das Tojeiras,6000-649
Santo André das Tojeiras,6000-650
Santo André das Tojeiras,6000-651
Santo André das Tojeiras,6000-652
Santo André das Tojeiras,6000-653
Santo André das Tojeiras,6000-654
Santo André das Tojeiras,6000-655
Santo André das Tojeiras,6000-656
Santo André das Tojeiras,6000-657
Santo André das Tojeiras,6000-658
Santo André das Tojeiras,6000-659
Santo André das Tojeiras,6000-660
Santo André das Tojeiras,6000-661
Santo André das Tojeiras,6000-662
Santo André das Tojeiras,6000-663
Santo André das Tojeiras,6000-664
Santo André das Tojeiras,6000-665
Santo André das Tojeiras,6000-666
Santo André das Tojeiras,6000-667
Santo André das Tojeiras,6000-668
Santo André das Tojeiras,6000-669
Santo André de Vagos,3840-551
Santo André de Vagos,3840-552
Santo André de Vagos,3840-553
Santo André de Vagos,3840-554
Santo André de Vagos,3840-555
Santo André de Vagos,3840-556
Santo André de Vagos,3840-557
Santo André Estremoz,7100-453
Santo André Estremoz,7100-500
Santo André Estremoz,7100-501
Santo André Estremoz,7100-502
Santo André Estremoz,7100-503
Santo André Estremoz,7100-504
Santo André Estremoz,7100-505
Santo André Estremoz,7100-506
Santo André Estremoz,7100-507
Santo André Estremoz,7100-508
Santo André Estremoz,7100-509
Santo André Estremoz,7100-510
Santo André Estremoz,7100-511
Santo André Estremoz,7100-512
Santo André Estremoz,7100-513
Santo André Estremoz,7100-514
Santo André Estremoz,7100-515
Santo André Estremoz,7100-516
Santo André Estremoz,7100-517
Santo André Estremoz,7100-518
Santo André Estremoz,7100-519
Santo André Estremoz,7100-520
Santo André Estremoz,7100-521
Santo André Estremoz,7100-522
Santo André Estremoz,7100-523
Santo André Estremoz,7100-524
Santo André Estremoz,7100-525
Santo André Estremoz,7100-526
Santo André Estremoz,7100-527
Santo André Estremoz,7100-528
Santo André Estremoz,7100-529
Santo André Estremoz,7100-530
Santo André Estremoz,7100-531
Santo André Estremoz,7100-532
Santo André Estremoz,7100-533
Santo André Estremoz,7100-534
Santo André Estremoz,7100-535
Santo André Estremoz,7100-536
Santo André Estremoz,7100-537
Santo André Estremoz,7100-538
Santo André Estremoz,7100-539
Santo André Estremoz,7100-540
Santo André Estremoz,7100-541
Santo André Estremoz,7100-542
Santo André Estremoz,7100-543
Santo André Estremoz,7100-544
Santo André Estremoz,7100-545
Santo André Estremoz,7100-546
Santo André Estremoz,7100-547
Santo André Estremoz,7100-548
Santo André Estremoz,7100-549
Santo André Estremoz,7100-550
Santo André Estremoz,7100-551
Santo André Estremoz,7100-552
Santo André Estremoz,7100-553
Santo André Estremoz,7100-554
Santo André Estremoz,7100-555
Santo André Estremoz,7100-556
Santo André Estremoz,7100-557
Santo André Estremoz,7100-558
Santo André Estremoz,7100-559
Santo André Estremoz,7100-560
Santo André Estremoz,7100-561
Santo André Estremoz,7100-562
Santo André Estremoz,7100-563
Santo André Estremoz,7100-564
Santo André Estremoz,7100-565
Santo André Estremoz,7100-566
Santo André Estremoz,7100-567
Santo André Estremoz,7100-568
Santo André Estremoz,7100-569
Santo André Estremoz,7100-570
Santo Antão,7004-508
Santo Antão,7004-506
Santo Antão,7000-501
Santo Antão,7000-502
Santo Antão,7000-503
Santo Antão,7000-505
Santo Antão,7000-506
Santo Antão,7000-507
Santo Antão,7000-508
Santo Antão,7000-509
Santo Antão,7000-510
Santo Antão,7000-511
Santo Antão,7000-512
Santo Antão,7000-513
Santo Antão,7000-514
Santo Antão,7000-515
Santo Antão,7000-516
Santo Antão,7000-517
Santo Antão,7000-518
Santo Antão,7000-519
Santo Antão,7000-520
Santo Antão,7000-521
Santo Antão,7000-522
Santo Antão,7000-523
Santo Antão,7000-524
Santo Antão,7000-525
Santo Antão,7000-526
Santo Antão,7000-527
Santo Antão,7000-528
Santo Antão,7000-529
Santo Antão,7000-530
Santo Antão,7000-531
Santo Antão,7000-532
Santo Antão,7000-533
Santo Antão,7000-534
Santo Antão,7000-535
Santo Antão,7000-536
Santo Antão,7000-537
Santo Antão,7000-538
Santo Antão,7000-539
Santo Antão,7000-540
Santo Antão,7000-541
Santo Antão,7000-542
Santo Antão,7000-543
Santo Antão,7000-544
Santo Antão,7000-545
Santo Antão,7000-546
Santo Antão,7000-547
Santo Antão,7000-548
Santo Antão,7000-549
Santo Antão,7000-550
Santo Antão,7000-551
Santo Antão,7000-552
Santo Antão,7000-553
Santo Antão,7000-554
Santo Antão,7000-555
Santo Antão,7000-556
Santo Antão,7000-557
Santo Antão,7000-558
Santo Antão,7000-559
Santo Antão,7000-560
Santo Antão,7000-561
Santo Antão,7000-562
Santo Antão,7000-563
Santo Antão,7000-564
Santo Antão,7000-565
Santo Antão,7000-566
Santo Antão,7000-567
Santo Antão,7004-501
Santo Antão,9875-011
Santo Antão,9875-012
Santo Antão,9875-013
Santo Antão,9875-014
Santo Antão,9875-015
Santo Antão,9875-016
Santo Antão,9875-017
Santo Antão,9875-018
Santo Antão,9875-020
Santo Antão,9875-025
Santo Antão,9875-026
Santo Antão,9875-027
Santo Antão,9875-028
Santo Antão,9875-029
Santo Antão,9875-030
Santo Antão,9875-031
Santo Antão,9875-032
Santo Antão,9875-033
Santo Antão,9875-034
Santo Antão,9875-035
Santo Antão,9875-036
Santo Antão,9875-037
Santo Antão,9875-038
Santo Antão,9875-039
Santo Antão,9875-040
Santo Antão,9875-041
Santo Antão,9875-042
Santo Antão,9875-051
Santo Antão,9875-052
Santo Antão,9875-053
Santo Antão,9875-054
Santo Antão,9875-055
Santo Antão,9875-056
Santo Antão,9875-057
Santo Antão,9875-058
Santo Antão,9875-059
Santo Antão,9875-060
Santo Antão,9875-061
Santo Antão,9875-062
Santo Antão,9875-063
Santo Antão,9875-064
Santo Antão,9875-065
Santo Antão,9875-066
Santo Antão,9875-067
Santo Antão,9875-068
Santo Antão,9875-069
Santo Antão,9875-070
Santo Antão,9875-081
Santo Antão,9875-082
Santo Antão,9875-083
Santo Antão,9875-084
Santo Antão,9875-085
Santo Antão,9875-086
Santo Antão,9875-087
Santo Antão do Tojal,2670-790
Santo Antão do Tojal,2670-791
Santo Antão do Tojal,2670-792
Santo Antão do Tojal,2670-793
Santo Antão do Tojal,2670-794
Santo Antão do Tojal,2670-795
Santo Antão do Tojal,2670-796
Santo Antão do Tojal,2670-797
Santo Antão do Tojal,2670-798
Santo Antão do Tojal,2670-799
Santo Antão do Tojal,2670-800
Santo Antão do Tojal,2670-801
Santo Antão do Tojal,2670-802
Santo Antão do Tojal,2670-803
Santo Antão do Tojal,2670-804
Santo Antão do Tojal,2670-805
Santo Antão do Tojal,2670-806
Santo Antão do Tojal,2670-807
Santo Antão do Tojal,2670-808
Santo Antão do Tojal,2670-809
Santo Antão do Tojal,2670-810
Santo Antão do Tojal,2670-811
Santo Antão do Tojal,2670-812
Santo Antão do Tojal,2670-813
Santo Antão do Tojal,2670-814
Santo Antão do Tojal,2670-815
Santo Antão do Tojal,2670-816
Santo Antão do Tojal,2670-817
Santo Antão do Tojal,2670-818
Santo Antão do Tojal,2670-819
Santo António,9940-201
Santo António,9940-202
Santo António,9940-203
Santo António,9940-204
Santo António,9940-205
Santo António,9940-206
Santo António,9940-207
Santo António,9940-208
Santo António,9940-209
Santo António,9940-210
Santo António,9940-211
Santo António,9940-212
Santo António,9940-213
Santo António,9940-221
Santo António,9940-222
Santo António,9940-223
Santo António,9940-224
Santo António,9940-225
Santo António,9940-226
Santo António,9940-227
Santo António,9940-228
Santo António,9940-229
Santo António,9940-230
Santo António,9940-231
Santo António,9940-232
Santo António,9940-233
Santo António,9940-234
Santo António,9940-235
Santo António,9940-236
Santo António,9940-237
Santo António,9940-238
Santo António,9940-251
Santo António,9940-252
Santo António,9000-138
Santo António,9000-139
Santo António,9000-148
Santo António,9000-156
Santo António,9004-524
Santo António,9004-557
Santo António,9000-422
Santo António,9000-423
Santo António,9000-424
Santo António,9000-425
Santo António,9000-426
Santo António,9000-295
Santo António,9000-381
Santo António,9000-382
Santo António,9000-383
Santo António,9000-392
Santo António,9000-187
Santo António,9000-280
Santo António,9000-281
Santo António,9000-283
Santo António,9000-285
Santo António,9000-286
Santo António,9000-287
Santo António,9000-288
Santo António,9000-289
Santo António,9000-291
Santo António,9000-292
Santo António,9000-293
Santo António,9000-294
Santo António,9000-375
Santo António,9000-376
Santo António,9000-377
Santo António,9000-378
Santo António,9000-189
Santo António,9000-194
Santo António,9000-297
Santo António,9000-298
Santo António,9000-299
Santo António,9000-300
Santo António,9000-301
Santo António,9000-302
Santo António,9000-303
Santo António,9000-304
Santo António,9000-305
Santo António,9000-306
Santo António,9000-307
Santo António,9000-308
Santo António,9000-309
Santo António,9000-310
Santo António,9000-311
Santo António,9000-312
Santo António,9000-313
Santo António,9000-314
Santo António,9000-315
Santo António,9000-316
Santo António,9000-317
Santo António,9000-318
Santo António,9000-319
Santo António,9000-320
Santo António,9000-321
Santo António,9000-322
Santo António,9000-323
Santo António,9000-324
Santo António,9000-325
Santo António,9000-326
Santo António,9000-327
Santo António,9000-328
Santo António,9000-329
Santo António,9000-330
Santo António,9000-331
Santo António,9000-332
Santo António,9000-333
Santo António,9000-334
Santo António,9000-335
Santo António,9000-336
Santo António,9000-337
Santo António,9000-338
Santo António,9000-339
Santo António,9000-340
Santo António,9000-341
Santo António,9000-342
Santo António,9000-343
Santo António,9000-344
Santo António,9000-345
Santo António,9000-346
Santo António,9000-347
Santo António,9000-348
Santo António,9000-349
Santo António,9000-350
Santo António,9000-351
Santo António,9000-353
Santo António,9000-354
Santo António,9000-355
Santo António,9000-356
Santo António,9000-357
Santo António,9000-358
Santo António,9000-359
Santo António,9000-360
Santo António,9000-361
Santo António,9000-362
Santo António,9000-363
Santo António,9000-364
Santo António,9000-365
Santo António,9000-366
Santo António,9000-367
Santo António,9000-368
Santo António,9000-369
Santo António,9000-370
Santo António,9000-371
Santo António,9545-401
Santo António,9545-402
Santo António,9545-403
Santo António,9545-404
Santo António,9545-405
Santo António,9545-406
Santo António,9545-407
Santo António,9545-408
Santo António,9545-409
Santo António,9545-410
Santo António,9545-411
Santo António,9545-412
Santo António,9545-413
Santo António,9545-414
Santo António,9545-415
Santo António,9545-416
Santo António,9545-417
Santo António,9545-418
Santo António,9545-419
Santo António,9545-420
Santo António,9545-421
Santo António,9545-422
Santo António,9545-423
Santo António,9545-424
Santo António,9545-425
Santo António,9545-426
Santo António,9545-427
Santo António,9545-428
